,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,text,created_at,retweets,replies,likes,quote_count,place_id,author_id,username,author_followers,author_tweets,author_description,author_location,city_name,object,country,UserPlase_longitude,UserPlase_latitude,UserPlase_sub_longitude,UserPlase_sub_latitude,code,estimate_code,Geo_Flag_multi,bun
627,20364,20364,368,朝食はバイキング形式750円(安ッ)今日は朝イチ北九州(門司)からの関門海峡を渡り、車cmの聖地 角島へ向かいます😎 https://t.co/bvSsEc0SwU,2022-07-16_07:57:29,0.0,1.0,24.0,0,0fc37a22b594f000,1355780448027205633,So_danyaku350h,1238.0,14467,新型レクサスNX350h Fスポ ソニッククロム TRD『2021/12/25🎄に納車されました‼️』TRDリアのみ同色 ➠ 5/27フロント＆サイドBEを追加武装 【アイコン 作成者 ➠ @sskt_s さん】 ☻☻☻☻☻☻☻☻☻☻☻ モットー：来るもの拒まず…去るもの追わず ☻☻,東京 ☻NX350h Fスポのコックピット☻,瀬戸内海,poi,日本,131.09128895727068,33.876886017164544,131.09128895727068,33.876886017164544,5031,5030,3,['北九州門司角島']
628,20366,20366,355,I'm at JR 池袋駅 in 豊島区 東京都 https://t.co/yX4YDxZy7V,2022-07-16_10:58:22,0.0,0.0,0.0,0,7efb0fd5276fdda5,452082122,Makita334,796.0,231162,帝国臣民です ○●○○●●○○●●●○○●○○○○●●○,大橋高校,東京 豊島区,city,日本,139.677525,35.712228,139.752663,35.745989,5339,5339,2,['豊島区東京都']
629,20397,20397,1256,佐賀にインド料理店「カレーハウス」　ニューデリー出身の2人が人の良さを感じ出店(みんなの経済新聞ネットワーク)#Yahooニュースhttps://t.co/971QGZNiEO行こうっと。,2022-07-05_14:50:05,0.0,0.0,0.0,0,1b029262e8cecc8a,153395002,hiro_bscny,1673.0,49895,表の顔は株式会社神羅カンパニー専務取締役  社団法人専務理事。九州トランペット協会理事。 裏の顔は・・・・・。 「身を屈して、分を守り、天の時を待つ蛟龍の淵にひそむは昇らんがため」 Managing director of a company/Trumpet player/age41/,九州・佐賀県嬉野市,佐賀 嬉野市,city,日本,129.922246,33.003909,130.08798,33.172278,4929,4930,2,['佐賀ニューデリー']
630,20445,20445,844,カツオ中落ち入荷‼️秒速で売れ切れになる、中落ち👈👈皆さん早い物勝ちですよ〜😋ご注文ご予約承ります🙇‍♂️取り置き出来ます‼️龍鮮魚店浜松市北区三ヶ日町下尾奈1467#龍鮮魚店　#鮮魚店　#浜松市　#湖西市　#豊川市　#豊橋市　#浜名湖　#奥浜名湖　#三ヶ日町　#尾奈駅  #三ヶ日 #鮮魚 https://t.co/MAt3Nb0SdC,2022-07-08_10:53:37,0.0,1.0,4.0,0,f79139ae68916911,1487751818830516224,ryusengyoten,287.0,1140,よろしくお願いします,静岡県浜松市北区三ヶ日町下尾奈1467,静岡 北区,city,日本,137.48698,34.751579,137.762104,34.972012,5237,5237,7,['浜松市北区三ヶ日町湖西市豊川市豊橋市浜名湖浜名湖三ヶ日町']
631,20446,20446,1064,I'm at 町家cafe ASIAN in 高岡市 富山県 https://t.co/33ZwB9vzjL,2022-07-18_19:55:54,0.0,0.0,0.0,0,b3fba14b40a08bf3,973269024871145472,Miya_akari,312.0,43606,みやです。不定期で呟きます。旅行/鉄道/ゆるゆり/いきものがかり,,富山 高岡市,city,日本,136.833418,36.656056,137.104143,36.829476,5436,5436,2,['高岡市富山県']
632,20452,20452,285,いえーい明日朝出勤 (@ カプセル＆サウナ ニュージャパンEX in 広島市 広島県) https://t.co/eKMpwyiqLW,2022-07-01_03:47:55,0.0,0.0,1.0,0,ef5801a1b50742a9,144035106,Remily7588,856.0,297883,Punk Poker Clubでポーカー勉強中　　DM-銀ネ ポ-50クリア6曲 中伝　Ｖ沼　アイマスハマってました,ちくわでした,広島 広島市 中区,city,日本,132.424255995202,34.3528589947015,132.473647993795,34.4185420047083,5132,5132,2,['明日朝広島市 広島県']
633,20465,20465,3,"https://t.co/7AomxsvL7Nプロデュースさせて頂いた浪江町請戸漁港が誇る稀少な高級魚「""海のプラチナ""　しらうお」、お陰様で既に売切れ間近。この取組で、風評が厳しいと言われる福島の水産業でも、しっかり価値を伝えればきちんと評価され、よい価格で売れるということを証明できればと思います。",2022-07-22_22:59:57,34.0,0.0,89.0,1,3fe8eb88bc340393,1080292684126838784,daiju_takahashi,3037.0,1538,東北の食のプロデュースと福島沿岸地域のまちづくり #サヴァ缶 は累計販売1千万缶30億円超。 職歴: 外務省/外交官 ⇒ マッキンゼー ⇒ Oisix香港/Oisix上海代表 ⇒ #東の食の会 専務理事; NoMAラボ代表; なみえ星降る農園プロデューサー; 米国Purple Carrot取締役,震災10年を機に「ゼロになった町」福島県浪江町に移住,福島 浪江町,city,日本,140.683713,37.419657,141.045863,37.614749,5640,5640,2,['浪江町請戸福島']
634,20475,20475,118,今日は休みだったので家探しに👀色々見ながらしっかりとリラックスできる環境づくりのためにちゃんと選んでいきたいと思います✌🏻そのあとは2日連続ディクソンと夜ご飯に笑佐世保のご飯屋さん色々探検して行こう〜#長崎ヴェルカ#佐世保市,2022-07-11_22:59:12,6.0,1.0,258.0,3,33dba1ee51cd86be,448762131,Alley_oop12,2535.0,4410,東京都府中市出身のプロバスケットボール選手/國學院久我山高校-青山学院大学-熊本ヴォルターズ-長崎ヴェルカ/アメリカと日本のハーフ/ バスケしてない時は大体ゲームしてます/#27 /#Bリーグ/#バスケットボール選手/ #Shoehurry/#マーベル/#MCU/ マーベル沼は深い、、、,Japanland,長崎 佐世保市,city,日本,129.057956,33.050103,129.873028,33.34261,4929,4929,2,['笑佐世保佐世保市']
635,20498,20498,238,I'm at マックスバリュ 別府上原店 in 別府市 大分県 https://t.co/DdsZDcsIYE https://t.co/X2iV6FcV0B,2022-07-27_19:58:51,0.0,0.0,1.0,0,4ad194c695163a28,204332636,beauty_honesty,318.0,82891,アーニーはアメリカンコッカースパニエル×ビーグルのミックス犬 2008/6/10に生まれたよ！14kgの男 大きなロングトーンで響き渡る声が自慢なのさ！,oita,大分 別府市,city,日本,131.37813,33.223831,131.520966,33.354648,4931,4931,2,['別府市大分県']
636,20528,20528,1463,稲佐山展望台へは、市街地から直でロープウェイで上がることも可能です！夜はまさに百万ドルの夜景が眺められます！そして秋には新幹線も開業します😆展望レストランで休憩☕完全キャッシュレス、QRコード注文方式、名物稲佐山トルコライスや長崎県産の肉や魚料理も頂けます！(予約可能) https://t.co/teEeJMSVKD,2022-07-27_17:52:00,0.0,0.0,3.0,0,07d9f3334b084001,120117129,wadaiko_zokkey,729.0,69360,和太鼓、野球、旅行好きのゾッキーです。ここでは愚痴や毒舌、下ネタが多いですがご容赦を。⚽はジュビロ磐田、⚾では広島カープを応援。2019年8月からタクシー運転手に復帰。最近は広島弁があまり出ない😰常に本音で口の聞き方はチョー怖い＆悪いので注意⚠最近は仕事で悪い事ばかりなので、常にイライラ状態💢極度の女性嫌い🙅,日本国神奈川県横浜市および山陽本線瀬野駅,稲佐山展望台,poi,日本,129.8495551785902,32.75269415646742,129.8495551785902,32.75269415646742,4929,4929,2,['稲佐山トルコライス長崎県']
637,20572,20572,821,新型コロナ感染３歳児死亡、静岡｜愛媛新聞ONLINE - 愛媛新聞 https://t.co/vbMMbhgoLm #静岡県 #静岡県東部 #沼津市 https://t.co/yyKFPtmSQ2,2022-07-29_02:31:09,0.0,0.0,0.0,0,fc749c5708ec59e3,212622887,Shizu_East_News,20848.0,306588,静岡県東部エリアの主要ニュースを配信します。,,静岡 沼津市,city,日本,138.752701,34.93895,138.924271,35.219331,5238,5238,2,['静岡県静岡県']
638,20577,20577,949,I'm at しまなみ海道 (西瀬戸自動車道) in 尾道市/今治市 広島県/愛媛県 https://t.co/TihksKtuu6,2022-07-17_17:56:23,0.0,0.0,0.0,0,51ed8cc2a648d8af,402666687,urilou,723.0,211923,お昼寝したり、お出かけしたりします,炬燵,広島 尾道市,city,日本,133.051172,34.255968,133.296953,34.572788,5133,5133,3,['尾道市今治市広島県']
639,20592,20592,446,埼玉の土砂災害警戒情報やらは解除されたが、代わりに福島とか宮城に警報が出てる。で、こんな状況なのに、ウェザーニュースライブの帯がさっき青に戻ったな…。まだ黄帯の方がいい気がしないでもないが……,2022-07-13_06:56:43,0.0,0.0,0.0,0,d5a73702c5b8ccdb,95758029,jupiter_mf05,1221.0,42931,埼玉県行田市在住、45歳会社員。工場で交代制勤務。日ハムファンです。元Livetube天鳳配信者。豆腐兼バンドリーマー兼ディグラー。詳細は固定ツイート参照。温泉大好き。特に草津温泉大好き。大したことはつぶやいてません。日本語通じない人お断りです。アプリ音ゲメインですが雑多垢です。 サブ垢 @wonderhoy0039,埼玉県行田市（秩父鉄道　東行田）,埼玉 行田市,city,日本,139.417095,36.090202,139.535688,36.198078,5439,5640,2,['埼玉宮城']
640,20607,20607,843,おはようございます。今朝の山古志から。。。2022/07/07 撮影。#雲海 #山霧 #山のある風景 #山古志 #長岡市 #新潟県 #seaofclouds #mountainphotography #landscapephotography #japan_morning_view #ig_clouds #ig_mountains #ig_nippon #新潟旅マグ #ばっかいいね新潟 #広がり同盟 #wu_japan https://t.co/5SOm0uxnlC,2022-07-07_08:54:04,1.0,0.0,5.0,0,9592a474e4fe18ab,124433451,yuske0817,95.0,3760,アニメ♡アニメはロマン！写真♡地元、魚沼の風景写真upします(^^♪アニメ愛好者の皆さん、写真愛好者の皆さん、よろしくです！,新潟県,新潟 魚沼市,city,日本,138.835319,36.940534,139.260081,37.41378,5538,5538,3,['山古志長岡市新潟県']
641,20645,20645,393,オッハヨ〜ゴザイマ〜ッス‼️🤩🤩🤩今日はハンバーガーの日です。1971年7月20日、東京・銀座の三越デパート1階にマクドナルドの日本1号店が開店しました。当時のハンバーガーは1個80円で、開店当日は1万人以上の客が訪れ、1日で100万円以上の売り上げを記録したそうです。では今日も良い一日を❗️,2022-07-20_04:47:47,1.0,0.0,25.0,1,52e02ff7836ce9d5,59470409,M_a_s_s_a_n_,1599.0,25503,副業：配達員🚴‍♂️および飯テロリスト🤤本業・副業ともによく飛ばされるのでアチコチ神出鬼没です。皆さまのお腹が空いた頃を見計らって飯テロツイートを仕掛けます😝趣味はモノ創り📝🪡🔪🍳🧰🛠💍 まだ宇宙飛行士👨‍🚀は諦めていないよ,Osaka Japan,愛知 常滑市,city,日本,136.798517,34.812399,136.89251,34.942615,5236,5339,3,['東京銀座日本']
642,20676,20676,317,I'm at 常陸那珂港 中央埠頭 in ひたちなか市 茨城県 https://t.co/gTp7UtjTCF,2022-07-07_22:58:01,0.0,0.0,0.0,0,d473ed704dbcd4a5,50237104,madaraya,2680.0,197180,クルマと珈琲と酒と音楽があればとりあえず生きていけるアラフィフ独身。クルマは身体の一部。珈琲と酒は血液と潤滑油。JAZZ、ボサノバ大好きだけどノンジャンルで何でも聴く。デジタルもアナログもバランス良く使い、視野を広く多角的に、白か黒の二択じゃなく矛盾も受容し灰色のグラデーションの中をバランスとりながら生きる。,茨城県龍ケ崎市,千葉 関東地方,admin,日本,138.396662,24.224701,153.986676,37.155078,3638,5440,2,['ひたちなか市茨城県']
643,20680,20680,237,おはようございます　明石店です！あの人気のLEDランタンを条件付きで8/1限定販売しちゃいます！！詳しくはスタッフまで！！#フィールドセブン #FIELDSEVEN7 #兵庫県　#明石市#キャンプ　#アウトドア#ゴールゼロ　#GOALZERO https://t.co/AFFGDIBqnh,2022-07-30_11:59:01,1.0,0.0,11.0,0,54975d00b0f89437,1230447564350087168,FIELDSEVEN7,3088.0,4548,R2.2.22開業。加古川市に5店舗目11月OPEN🎉 『わざわざ不便なFIELDライフをもっと楽しむ』をモットーとするアウトドアライフ専門店です。 お気軽にフォローお願いします😊 YouTube▶︎ https://t.co/5GPH3xGk7R,兵庫県明石市茶園場町1-20 ,兵庫 明石市,city,日本,134.862752,34.640094,135.032558,34.725779,5134,5134,2,['兵庫県明石市']
644,20719,20719,1058,環状線1周 (@ 天王寺駅 in 大阪市 大阪府) https://t.co/nLhJChKPwb,2022-07-23_21:55:29,0.0,0.0,0.0,0,3e19cd9d7fa09d25,1384390032857784323,Kojimachi0529,288.0,10499,薬高1δ→2F こうじまち マチメッコ まちこ,越路町→さいたま市→松戸市,大阪 大阪市 天王寺区,city,日本,135.510578000507,34.6442140024937,135.537653995661,34.67314299485,5135,5135,2,['大阪市大阪府']
645,20726,20726,153,#高知市セメント落下#高知市仁井田11時過ぎに高知市仁井田の市道を走行中、４tダンプの荷台からtパックのセメント１袋が傾いて、大量のセメントが漏れ落ちて道路に散乱した模様。車が火山灰を被ったようやから洗車したけど、エンジンルームまでセメントで真っ白やないか！どないしてくれるんや！,2022-07-26_17:59:06,0.0,1.0,20.0,0,987dcf109497521b,1475019787004956678,michi99971543,537.0,1617,徳島ヴォルティスの勝利が元気の源です。 勝ち点３が明日への活力です。コーヒールンバが大好きです。 成長があるから、楽しみが有ります。前向きに応援させて頂きます。　無言フォローお許しください。 よろしくお願い致します。,,高知 高知市,city,日本,133.394215,33.459289,133.625495,33.681402,5033,5033,2,['高知市仁井田11時高知市仁井田']
646,20752,20752,22,先日、五郎さんが岐阜に帰って来た時は､善応寺にお墓参りに寄れたのかなぁ♪#野口五郎　#美濃市 https://t.co/lR5zYvV0pJ,2022-07-16_12:59:51,7.0,1.0,57.0,0,42d2834bb25b26b7,3768200126,YNSA_kawano,277.0,1481,身体の辛い｢痛み｣.頭痛.脳疾患による後遺症.自律神経失調症.精神疾患.更年期障害等にYNSA療法が効きます。YNSA山元式新頭針療法学会の認定治療師(岐阜県唯一)です。土曜午後.日曜休み/交通事故.自賠責治療/ #YNSA #山元敏勝 /♫長唄杵勝会.杵屋勝拓哉・勝哉師/🍏野口五郎さん,岐阜県美濃市,岐阜 美濃市,city,日本,136.838413,35.510293,136.979066,35.652427,5336,5336,2,['岐阜0pJ']
647,20765,20765,154,すいてる (@ 綱島源泉 湯けむりの庄 - @tsunashima2 in Yokohama Kanagawa) https://t.co/o768cS08SD,2022-07-19_14:58:39,0.0,0.0,2.0,0,dded92a2db180dd1,882396626349735936,gekko_vdj,3354.0,106850,平塚の武器商人。山梨大学DJサークルBouncY2代目代表。リアニ公募優勝。自宅にNXS2置いてDJ配信してます。VJはresolume使い。DTMはableton あにパレ!! / たてあに / First Fantasy /Back 2 Bellforest / サガアニ / Project Sunrise,湘南,神奈 横浜市 港北区,city,日本,139.583854994068,35.4870339942359,139.659928003165,35.5600030047888,5339,5339,2,['綱島湯けむり']
648,20802,20802,150,2158 天神北ランプ流出、福岡市街地へ,2022-07-18_21:59:18,0.0,1.0,1.0,0,f62cf04248a8314b,4574052734,hot_river252,395.0,101209,成人済　のりもの6：🐴3：その他1,,福岡 福岡市 中央区,city,日本,130.35862799508,33.5497949958124,130.417270994346,33.6096650033246,5030,5030,2,['2158 天神北ランプ流出福岡']
649,20807,20807,606,今日は午前中で疲れきった…早朝からランクルの生地に出向き、既に神奈川戻りだが、早く家に帰って寝たい。眠いラジオで聞いたけど、WHOの発表で、日本がコロナの感染率が世界No.1になったそうだ。ほぉ…,2022-07-28_13:55:01,0.0,0.0,0.0,0,6856a6b23273646a,222707229,Club_RyonRyon,64.0,9996,クレー射撃@リアルガンナー歴10年以上 →beretta DT10 黒トラ Remington887 釣り@まぐろ ぶり まだい ホーム 小田原漁港 JET-SKIは2018引退 大型Rライダー  唯一の財産は友人と健康である（笑） そして2次元OTKと現実のハザマで生きてます (笑),JAPAN,神奈 小田原市,city,日本,139.059859,35.177945,139.238383,35.33009,5239,5239,2,['神奈川日本']
650,20818,20818,1211,良く効いてた (@ 大阪難波駅 in 大阪市 大阪府) https://t.co/gLtjRG0KrF,2022-07-11_10:49:54,0.0,0.0,0.0,0,4d1f7bf488219a63,139918909,katohdensuke,146.0,38788,音楽を聴きながら、だらだら走るのが好きなオヤジです。,兵庫県加東市,大阪 大阪市 中央区,city,日本,135.500088000121,34.6607630025342,135.539366997093,34.692490004886,5135,5135,2,['大阪市大阪府']
651,20822,20822,439,実は、自分の作業所に昨日から新たにウクライナからの避難民の方が入ってきました。男性2名です。今度は、ウクライナのリビウ出身の人で、彼らに「どうやってきたの?」と聞いたら、まずポーランドに行き、ポーランドからドイツと韓国経由で日本にやってきたと言っていました。初来日と言うことで、なぜ,2022-07-22_05:54:15,0.0,1.0,3.0,0,5f37e0811b90bd64,1041183040301494272,suzukiyouhei12,8135.0,86753,みなさん鈴木洋平です。自分は、東日本大震災・東日本台風・令和3年・4年福島県沖・宮城県沖地震で被災しました。唐揚げと、カレーライスが日本一大好きです。精神障害者です。彼女がいます。#美しき活動家サポーターズ、海外の方大歓迎しています。巨人が大好きです。看護師を目指していました。#フォロバ100、#相互、相互フォロー募集,福島 福島市,福島 福島市,city,日本,140.229149,37.624418,140.570934,37.976558,5640,6441,7,['ウクライナウクライナポーランドポーランドドイツ韓国日本']
652,20827,20827,206,七夕っぽい列車２彗星かっこいいよね ★★★新潟から難波への交通手段がもうちょっと便利になりますように🎋　切実な願い🥺難波の公演 イベント コンサートへ行きたいです！NMBメンバーの幸せいろいろお願いしておいたw#七夕の願い事2022 #NMB48 https://t.co/a4mdWzDuAP,2022-07-07_23:58:35,0.0,0.0,4.0,0,cca989a42cff92d5,2551989462,asma515e7sinetu,617.0,31760,#NMB48 が好きな人ファン暦 12年目です。難波卒業メンバーは #山本彩 さん #上西恵 さん #矢倉楓子 さん 推し NMB48の推し #原かれん #岡本玲奈 ＃黒田楓和 #鵜野みずきNMBの好きなメンバー #上西怜 #平山真依 #安部若菜 #和田海祐,三条,新潟 三条市,city,日本,138.872311,37.397488,139.298039,37.682207,5638,5639,3,['新潟難波難波']
653,20833,20833,734,で…アナウンスに従い、2番のりばにやって来た。入線はまだみたいで…向こう5番のりばに福井からの(と思われる)1時間以上遅れた金沢行きが到着してた。 (@ JR 1-2番線ホーム in 金沢市 石川県) https://t.co/gF21oKQWUY https://t.co/WsMn7Dtbzn,2022-07-03_23:53:59,0.0,1.0,0.0,0,694237d7ee8cea33,967559446313357312,fancy_hanairoca,461.0,22994,キャッシュレス(クレジットカード、電子マネー、QRコード、デビットカードやプリペイドカード等)を中心に、swarm/foursquare、働き方/ブラック企業、Instagramなど…あと少しだけ花いろ関係も,北陸？,石川 金沢市,city,日本,136.556974,36.338161,136.817258,36.674093,5436,5436,3,['福井金沢金沢市 石川県']
654,20860,20860,906,到着〜 (@ ローム・ワコー 第九駐車場 in 笠岡市 岡山県) https://t.co/UpoI7ZdfSo,2022-07-22_08:54:14,0.0,0.0,1.0,0,3c2a4815eb1c6709,119044678,gikotch,3829.0,287229,きびだんごの国（晴れの国）育ちと在住のチノちゃん大好き。霧島レイちゃんも好み。神絵師では、しらたま先生が一番推し。（たまともの人歓迎）絵師さんの絵も興味ある。 美少女PCゲーも増えてきた。アイコン絵は、あいんすさんに描いてもらいました。仕事時はリプ遅め… アイコン等の無断での使用禁止！🙅🏻,チノちゃんのとなり♪,岡山 笠岡市,city,日本,133.444966,34.29843,133.594066,34.603581,5133,5133,2,['笠岡市岡山県']
655,20877,20877,624,I'm at 柳ヶ浦駅 in 宇佐市 大分県 https://t.co/frMPe64HUt,2022-07-06_16:55:49,0.0,0.0,0.0,0,66d9e5148cb9c174,211892923,hide30860,503.0,81571,⊿⁴⁶・◢͟￨⁴⁶・Perfume 〜最高を求めて終わりのない旅をするのはきっと僕らが生きている証拠〜,大分県,大分 宇佐市,city,日本,131.21578,33.30937,131.448539,33.583176,4931,4931,2,['宇佐市大分県']
656,21009,21009,345,まさかの亀田史郎さんと西成で坂田佳子にメロメロやん　笑つかあたしも亀田史郎にメロメロやまた告知しますただただ娘の姫がほんま可愛かっためっちゃ語り合えましためっちゃ心頂きました西成ホルモンてつ亀田史郎亀田姫月ありがとうYouTube亀田史郎channel又コラボ動画見てな https://t.co/YTBtqeB4Ro,2022-07-25_16:57:43,8.0,4.0,197.0,3,a5be16edc0f145d6,1250631282955915264,wzdJKoyfOMsCqAC,12699.0,5769,l’m Jazz Singer🎙｢坂田佳子｣とググッて頂いたら沢山のアタイが出てくるからチェケしてね😊ライブに来て頂いたりCD購入してくれたら嬉しいです😘RADIOballoon｢坂田佳子とJAZZるnight｣毎週(木)21:00～22:00パーソナリティ📻https://t.co/o5e3OUdrGT,大阪市西成区,大阪 大阪市 西成区,city,日本,135.476240993786,34.6211489950745,135.510578000507,34.6558970024516,5135,5235,2,['西成西成']
657,21047,21047,815,地理的にも多くを望めない環境だと思うけど、互いに培ってきた友情・信頼感・チームワーク！！両校の生徒さん達や地域の皆さんも嬉しいだろうな☆☆☆#高校野球岩手大会 #伊保内・軽米連合チームが16強、岩手大会で初の2勝目　伊保内・軽米の信頼感（朝日新聞デジタル） https://t.co/Cm4r3nFOrC,2022-07-14_22:54:37,0.0,0.0,10.0,0,9da5073aa2f2b616,1080789367675805696,giants_ksw2019,894.0,5043,温泉好きな介護福祉士読売ジャイアンツ&釜石シーウェイブス(ラグビー全般)&流通経済大学スポーツ☆☆☆仕事での成長&GIANTSの日本一奪回！！ KSWを熱く応援！大相撲式秀部屋・柴犬♪《聖地》東京ドーム 秩父宮ラグビー場 靖国神社 松倉グラウンド「一隅を照らす、これ即ち国宝なり」酒井雄哉大阿闍梨を尊敬☆,岩手県大槌町,岩手 大槌町,city,日本,141.702141,39.343874,141.967869,39.529349,5941,5840,3,['伊保内伊保内軽米']
658,21121,21121,529,@arimoto_kaori 日本の国民は安倍総理が殺されても お祭り騒ぎで 平和ボケで 日本の国防なんか 全く 関係ありません 馬鹿ばっかりですねと私は思います,2022-07-15_04:43:28,0.0,0.0,1.0,0,544d31f089d10177,1320982182,ja6luj,10.0,53,,,千葉 山武市,city,日本,140.319851,35.547266,140.525457,35.688826,5340,5340,2,['日本日本']
659,21162,21162,997,久米島(沖縄県) 02:00の気温湿度 28.3℃ 86%RH (0.02099kg/kg(DA) 118%~23℃) 南西の風2.2m/s,2022-07-05_02:21:03,0.0,0.0,0.0,0,dbbd1067b8dad56f,509569469,amds_kumejimaOk,162.0,103024,久米島の気温湿度、それに絶対湿度をつぶやきます。気象庁のアメダスのページから約30分遅れで更新されます。,Kumejima JAPAN,沖縄 久米島町,city,日本,126.707865,26.290674,126.842874,26.39149,3926,3926,2,['久米島沖縄県']
660,21175,21175,868,しゅかしゅーも伊達ちゃんも沖縄で写真集の撮影をしたんだよなぁ(* 'ᵕ' )☀️沖縄行きたい！ダイビングしたい( ´ｰ`)🤿 #しゅかラジ！,2022-07-07_00:46:50,0.0,0.0,5.0,0,7d93637162dd8434,115837070,firefly_777,749.0,10483,堀江由衣ファン歴20年。朱夏人。静岡東部でなんとなく生きてます。ラブライブが生き甲斐です(* 'ᵕ' )Aqours→曜ちゃん激推し。μ’s→絵里ち推し。虹ヶ咲→愛さん推し。Liella!→かのんちゃん推し。Aqours/Liella!/堀江由衣/斉藤朱夏/鈴木愛奈/Pile/伊達さゆり/小坂りゆ,,静岡 富士市,city,日本,138.557505,35.115342,138.811869,35.359319,5238,3927,2,['沖縄沖縄']
661,21189,21189,915,I'm at 梓川SA (下り) in 松本市 長野県 https://t.co/OexDnfwMPu,2022-07-15_10:52:26,0.0,0.0,0.0,1,5aee0c58edebb718,2280078685,Ni_GDJ150W,166.0,83352,,,長野 松本市,city,日本,137.550839,36.009577,138.131014,36.37944,5437,5437,2,['松本市長野県']
662,21215,21215,393,おやすみなさい (@ 関ケ原唄姫合戦 駐車場ステージ in 不破郡関ケ原町 岐阜県) https://t.co/4J1FISsz59,2022-07-24_10:58:20,0.0,0.0,2.0,0,59407fb40fea13c2,1000709912928763904,pinokun_ver3,112.0,15210,2人で幸せ,,岐阜 関ケ原町,city,日本,136.402918,35.287412,136.509012,35.395424,5236,5236,2,['不破郡岐阜県']
663,21236,21236,448,そういえば少し前帰省した時北九州にある到津の森公園に行きました動物園と遊園地が合体してるみたいな所でたくさんの動物がいて楽しめました是非機会があれば行ってみてください◎ #到津の森 #福岡 #日常 #日常垢さんと繋がりたい https://t.co/q8XsNXM0hi,2022-07-25_23:55:44,0.0,0.0,11.0,0,dd569ee63558d3f9,1471513079980892161,_splendide,13.0,22,☕️×📷,学生,大阪 東大阪市,city,日本,135.557106,34.632317,135.678969,34.704087,5135,5030,3,['北九州到津到津']
664,21276,21276,448,I'm at 岡山駅 in 岡山市 岡山県 https://t.co/OtQn98Ql5y,2022-07-14_06:56:33,0.0,0.0,0.0,0,2e0214bf8fffce3e,292647600,INY_S,617.0,184939,音楽ゲームと旅行、写真撮影が趣味。たまにサイクリング。mix作って遊んでます。DJデビューしました。化学好き。仲のいい人はタメで。知り合い、音クラでかかわった方はどうぞ絡んでやってください！なお、アイコンは自分で撮影した景色です。,不明,岡山 北区,city,日本,133.739451,34.618703,133.994635,34.948925,5133,5133,2,['岡山市岡山県']
665,21280,21280,1423,久米島(沖縄県) 04:00の気温湿度 29.4℃ 86%RH (0.02242kg/kg(DA) 126%~23℃) 南西の風3.1m/s,2022-07-16_04:21:44,0.0,0.0,0.0,0,dbbd1067b8dad56f,509569469,amds_kumejimaOk,162.0,103025,久米島の気温湿度、それに絶対湿度をつぶやきます。気象庁のアメダスのページから約30分遅れで更新されます。,Kumejima JAPAN,沖縄 久米島町,city,日本,126.707865,26.290674,126.842874,26.39149,3926,3926,2,['久米島沖縄県']
666,21308,21308,205,道の駅でカツカレー。ボリュームが凄いと思った。このあとは、山中湖、鳴沢、富士樹海、富士山を回ります。ここは暑いけど酷暑じゃない。 https://t.co/SpwQbSKRrD,2022-07-01_11:58:47,0.0,0.0,0.0,0,116f875a5cd43000,1046930013788893185,hiro_satou55,23.0,685,ＩＴ業界に三十年。横浜に住み続け、女房と二人の娘、二匹のメス猫と一匹のオス猫抱え、あたふた生きてるお父ちゃんが、趣味のバイクを中心に勝手に色んな事を呟きます。,神奈川県　横浜市,道の駅 どうし,poi,日本,138.98989013414837,35.503572436121274,138.98989013414837,35.503572436121274,5338,5338,2,['山中湖鳴沢']
667,21327,21327,613,アメブロを投稿しました。『福岡Food』#アメブロ #福岡 https://t.co/KWQLVmAZXP https://t.co/EaXLPtlFns,2022-07-05_07:56:20,0.0,0.0,2.0,0,1b0092c9e93fe35f,263084634,aiaixxs,180.0,5475,Pro wakeboarder  ウェイクボードとLIVEを楽しんでます sponsor RONIX/BLALA/POLISHED SKUNK/KINUURA.com/REALBLUE favorite artist THE ORAL CIGARETTES/Alexandros/ and more,,愛知 岡崎市,city,日本,137.102706,34.860714,137.421125,35.041536,5237,5030,2,['アメブロ福岡']
668,21348,21348,1235,I'm at 妹尾駅 in 岡山市 岡山県 https://t.co/WWpTSmwuOt,2022-07-25_06:50:08,0.0,0.0,0.0,0,7abfb1bbdf8520cf,292647600,INY_S,617.0,184940,音楽ゲームと旅行、写真撮影が趣味。たまにサイクリング。mix作って遊んでます。DJデビューしました。化学好き。仲のいい人はタメで。知り合い、音クラでかかわった方はどうぞ絡んでやってください！なお、アイコンは自分で撮影した景色です。,不明,岡山 岡山市 南区,city,日本,133.824680996203,34.5189669977536,134.047500003596,34.6384189194534,5133,5133,2,['岡山市岡山県']
669,21364,21364,1188,久米島(沖縄県) 04:00の気温湿度 27.6℃ 88%RH (0.02061kg/kg(DA) 116%~23℃) 南南西の風4m/s,2022-07-06_04:21:07,0.0,0.0,0.0,0,dbbd1067b8dad56f,509569469,amds_kumejimaOk,162.0,103024,久米島の気温湿度、それに絶対湿度をつぶやきます。気象庁のアメダスのページから約30分遅れで更新されます。,Kumejima JAPAN,沖縄 久米島町,city,日本,126.707865,26.290674,126.842874,26.39149,3926,3926,2,['久米島沖縄県']
